county_name,STATEICP,COUNTYICP,county_lon,county_lat
Santa Fe,66,490,-105.9778858,35.50897951
Santa Rosa,43,1130,-87.01734702,30.73175998
Sarasota,43,1150,-82.32183392,27.18067741
Saratoga,13,910,-73.86390561,43.10739052
Sargent,36,810,-97.6307272,46.1079501
Sarpy,35,1530,-96.11200006,41.11293476
Sauk,25,1110,-89.94837835,43.42677799
Saunders,35,1550,-96.63730487,41.22614161
Sawyer,25,1130,-91.14467893,45.87997945
Schenectady,13,930,-74.0585035,42.8180867
Schleicher,49,4130,-100.5385551,30.8974595
Schley,44,2490,-84.31472492,32.2616918
Schoharie,13,950,-74.44211746,42.5882173
Schoolcraft,23,1530,-86.19961911,46.19658057
Schuyler,21,1690,-90.6150727,40.15803447
Schuyler,34,1970,-92.52094971,40.47027826
Schuyler,13,970,-76.87518254,42.39380807
Schuylkill,14,1070,-76.21601717,40.70582447
Scioto,24,1450,-82.9928347,38.80398986
Scotland,34,1990,-92.14705587,40.4526061
Scotland,47,1650,-79.48052587,34.84111194
Scott,42,1270,-94.06325759,34.86077514
Scott,21,1710,-90.47470209,39.64414932
Scott,22,1430,-85.74747277,38.6850772
Scott,31,1630,-90.6232494,41.63710546
Scott,32,1710,-100.9068806,38.4821882
Scott,51,2090,-84.58397835,38.29144849
Scott,33,1390,-93.53593495,44.64842347
Scott,46,1230,-89.5376414,32.40638513
Scott,34,2010,-89.56852037,37.05304921
Scott,54,1510,-84.50348128,36.42854257
Scott,40,1690,-82.60298513,36.71422881
Scotts Bluff,35,1570,-103.7079508,41.85061706
Screven,44,2510,-81.61193793,32.75059295
Scurry,49,4150,-100.916415,32.74632031
Searcy,42,1290,-92.69949462,35.91090754
Sebastian,42,1310,-94.27395842,35.1992413
Second Judicicial Dist - No Data,81,3100,-159.2061574,67.22845016
Sedgwick,62,1150,-102.3518003,40.87591186
Sedgwick,32,1730,-97.4609765,37.68476878
Seminole,43,1170,-81.23642029,28.71700742
Seminole,44,2530,-84.86887288,30.9387843
Seminole,53,1330,-96.61553976,35.1675024
Seneca,13,990,-76.82378625,42.78108938
Seneca,24,1470,-83.12770978,41.12388755
Sequatchie,54,1530,-85.4105997,35.37115937
Sequoyah,53,1350,-94.75521896,35.4953456
Sevier,42,1330,-94.24122248,33.99719673
Sevier,54,1550,-83.52418519,35.78467042
Sevier,67,410,-111.8046461,38.74764621
Seward,32,1750,-100.8512947,37.19330692
Seward,35,1590,-97.13951443,40.87239196
Shackelford,49,4170,-99.35407512,32.73597845
Shannon,34,2030,-91.4005237,37.1574281
Shannon,37,1130,-102.5484732,43.15012599
Sharkey,46,1250,-90.81319058,32.87971794
Sharp,42,1350,-91.47986978,36.16116348
Shasta,71,890,-122.0405376,40.76377154
Shawano,25,1150,-88.76846772,44.83809043
Shawnee,32,1770,-95.75653314,39.04152103
Sheboygan,25,1170,-87.94542815,43.72117396
Shelby,41,1170,-86.66065371,33.26428423
Shelby,21,1730,-88.80553952,39.39116559
Shelby,22,1450,-85.79170527,39.52369984
Shelby,31,1650,-95.31022808,41.68510528
Shelby,51,2110,-85.1947816,38.21545977
Shelby,34,2050,-92.07662116,39.79778236
Shelby,24,1490,-84.20473274,40.33153638
Shelby,54,1570,-89.89567592,35.18380935
Shelby,49,4190,-94.14502187,31.79241399
Shenandoah,40,1710,-78.57041004,38.85848015
Sherburne,33,1410,-93.77458902,45.44396432
Sheridan,32,1790,-100.4418413,39.35036442
Sheridan,64,910,-104.5046939,48.72121054
Sheridan,35,1610,-102.4089717,42.50477626
Sheridan,36,830,-100.345668,47.57542486
Sheridan,68,330,-106.8794961,44.79004656
Sherman,32,1810,-101.7199902,39.35144084
Sherman,35,1630,-98.97621543,41.22059744
Sherman,72,550,-120.6893488,45.40521193
Sherman,49,4210,-101.8934878,36.27771569
Shiawassee,23,1550,-84.14673794,42.95374298
Shoshone,63,790,-115.8910454,47.35167274
Sibley,33,1430,-94.23214569,44.57949633
Sierra,71,910,-120.5160803,39.58041242
Sierra,66,510,-107.4025534,33.10394533
Silver Bow,64,930,-112.6567312,45.90235737
Simpson,51,2130,-86.58229521,36.7419274
Simpson,46,1270,-89.91949287,31.91317724
Sioux,31,1670,-96.17789105,43.08262529
Sioux,35,1650,-103.7588858,42.4877228
Sioux,36,850,-101.0403515,46.11265809
Siskiyou,71,930,-122.5403833,41.59265684
Skagit,73,570,-121.7273868,48.47944199
Skamania,73,590,-121.9150483,46.02277719
Slope,36,870,-103.459911,46.44722689
Smith,32,1830,-98.78548238,39.7851624
Smith,46,1290,-89.50668281,32.0176982
Smith,54,1590,-85.95671853,36.2505397
Smith,49,4230,-95.2691884,32.37504024
Smyth,40,1730,-81.53702513,36.84389048
Snohomish,73,610,-121.698687,48.04802863
Snyder,14,1090,-77.0703516,40.76992879
Socorro,66,530,-106.8870221,33.88828109
Solano,71,950,-121.926272,38.28133799
Somerset,2,250,-69.95876143,45.513893
Somerset,52,350,-75.74191282,38.12018606
Somerset,12,350,-74.61633012,40.5636042
Somerset,14,1110,-79.02831974,39.97245433
Somervell,49,4250,-97.77435141,32.22229982
Sonoma,71,970,-122.8875136,38.52886687
South Norfolk City,40,7850,-76.27821888,36.81290397
Southampton,40,1750,-77.10380457,36.71989852
Spalding,44,2550,-84.28416702,33.26087484
Spartanburg,48,830,-81.9906796,34.93126821
Spencer,22,1470,-87.00752478,38.01428931
Spencer,51,2150,-85.32777376,38.03250852
Spink,37,1150,-98.34619919,44.93802299
Spokane,73,630,-117.4042645,47.62124034
Spotsylvania,40,1770,-77.65332455,38.18769773
St Bernard,45,870,-89.59385888,29.87219628
St Charles,45,890,-90.36318493,29.88349793
St Charles,34,1830,-90.67516289,38.78178653
St Clair,41,1150,-86.31468265,33.71571812
St Clair,21,1630,-89.9286458,38.47041214
St Clair,23,1470,-82.68323792,42.9418539
St Clair,34,1850,-93.77598135,38.03718275
St Croix,25,1090,-92.45279051,45.03407526
St Francis,42,1230,-90.74778178,35.02201026
St Francois,34,1870,-90.47291122,37.81039724
St Helena,45,910,-90.71036494,30.82190618
St James,45,930,-90.79623197,30.02629932
St John The Baptist,45,950,-90.53918583,30.09676694
St Johns,43,1090,-81.44321887,29.90298554
St Joseph,22,1410,-86.28986131,41.61672656
St Joseph,23,1490,-85.5277475,41.91442222
St Landry,45,970,-92.005863,30.5988566
St Louis,34,1890,-90.44338294,38.64114033
St Louis City,34,5100,-90.24545201,38.63604918
St Lucie,43,1110,-80.48375892,27.37636545
St Martin,45,990,-91.60830295,30.12907792
St Mary,45,1010,-91.45168428,29.72079993
St Marys,52,370,-76.60804818,38.3033317
St Tammany,45,1030,-89.94066387,30.44851672
St. Lawrence,13,890,-75.06295134,44.49095323
St. Louis,33,1370,-92.47106672,47.60416601
Stafford,32,1850,-98.71745342,38.0310051
Stafford,40,1790,-77.46031931,38.42131804
Stanislaus,71,990,-120.9977534,37.55915741
Stanley,37,1170,-100.7359518,44.41232832
Stanly,47,1670,-80.25092901,35.31199955
Stanton,32,1870,-101.7841899,37.56306863
Stanton,35,1670,-97.19392344,41.916931
Stark,21,1750,-89.79749784,41.09337027
Stark,36,890,-102.6551349,46.81068792
Stark,24,1510,-81.36567364,40.81388262
Starke,22,1490,-86.64765446,41.28093406
Starr,49,4270,-98.7384072,26.56215744
Staunton City,40,7900,-79.07608653,38.15398183
Ste Genevieve,34,1930,-90.19518235,37.89395761
Stearns,33,1450,-94.61303151,45.55215903
Steele,33,1470,-93.22604871,44.02235161
Steele,36,910,-97.72467867,47.45616158
Stephens,44,2570,-83.29353771,34.5541256
Stephens,53,1370,-97.85149528,34.4855999
Stephens,49,4290,-98.83618106,32.73587045
Stephenson,21,1770,-89.66235277,42.35175614
Sterling,49,4310,-101.0500179,31.82788294
Steuben,22,1510,-85.00077336,41.64387867
Steuben,13,1010,-77.38380355,42.26781541
Stevens,32,1890,-101.3120453,37.19231769
Stevens,33,1490,-96.00031134,45.58613356
Stevens,73,650,-117.8555489,48.39963261
Stewart,44,2590,-84.83510161,32.07856602
Stewart,54,1610,-87.83853268,36.50117023
Stillwater,64,950,-109.3948042,45.66945908
Stoddard,34,2070,-89.94431613,36.85562887
Stokes,47,1690,-80.23961163,36.40190176
Stone,42,1370,-92.15669022,35.85987256
Stone,46,1310,-89.11771434,30.78995653
Stone,34,2090,-93.4560083,36.74695033
Stonewall,49,4330,-100.2533141,33.17913019
Storey,65,290,-119.5291823,39.44653986
Story,31,1690,-93.46505219,42.03624902
Strafford,4,170,-71.03114497,43.29915432
Stutsman,36,930,-98.95883803,46.9792556
Sublette,68,350,-109.9147178,42.76691372
Suffolk,3,250,-71.07573721,42.33154092
Suffolk,13,1030,-72.85618067,40.87787333
Suffolk City,40,8000,-76.58528997,36.73125964
Sullivan,22,1530,-87.41469991,39.08884519
Sullivan,34,2110,-93.11153017,40.21064815
Sullivan,4,190,-72.2224041,43.36122732
Sullivan,13,1050,-74.76814666,41.71643236
Sullivan,14,1130,-76.51193224,41.44598623
Sullivan,54,1630,-82.30414344,36.5129226
Sully,37,1190,-100.1322114,44.71558511
Summers,56,890,-80.85857629,37.6558797
Summit,62,1170,-106.1163899,39.63417724
Summit,24,1530,-81.53215669,41.12597567
Summit,67,430,-110.9556849,40.86815835
Sumner,32,1910,-97.47655821,37.23728267
Sumner,54,1650,-86.46114626,36.46928256
Sumter,41,1190,-88.19879678,32.59101901
Sumter,43,1190,-82.08100346,28.70482756
Sumter,44,2610,-84.19704529,32.03997541
Sumter,48,850,-80.38231917,33.91617884
Sunflower,46,1330,-90.58862448,33.60231891
Surry,47,1710,-80.68749051,36.41468706
Surry,40,1810,-76.89994089,37.10911717
Susquehanna,14,1150,-75.80085441,41.82139796
Sussex,11,50,-75.39970428,38.66241448
Sussex,12,370,-74.69020363,41.13944419
Sussex,40,1830,-77.26179689,36.92175928
Sutter,71,1010,-121.6951774,39.03452321
Sutton,49,4350,-100.5381946,30.49829984
Suwannee,43,1210,-82.99148608,30.19562813
Swain,47,1730,-83.49274645,35.48673008
Sweet Grass,64,970,-109.9410606,45.81373375
Sweetwater,68,370,-108.8794314,41.65950636
Swift,33,1510,-95.6814351,45.28272215
Swisher,49,4370,-101.7350411,34.53039275
Switzerland,22,1550,-85.03698942,38.82607946
Talbot,44,2630,-84.53301683,32.69949201
Talbot,52,390,-76.08703289,38.77618158
Taliaferro,44,2650,-82.87876901,33.56609376
Talladega,41,1210,-86.16591259,33.38006417
Tallahatchie,46,1350,-90.1732708,33.95048116
Tallapoosa,41,1230,-85.79753698,32.86242368
Tama,31,1710,-92.53254928,42.07981937
Taney,34,2130,-93.04110744,36.65473563
Tangipahoa,45,1050,-90.41194418,30.64384862
Taos,66,550,-105.6309814,36.57829852
Tarrant,49,4390,-97.29188667,32.77040068
Tate,46,1370,-89.94477912,34.65032953
Tattnall,44,2670,-82.05817947,32.04575486
Taylor,43,1230,-83.6028643,30.04738923
Taylor,44,2690,-84.24946948,32.55533503
Taylor,31,1730,-94.69642233,40.73743965
Taylor,51,2170,-85.32793057,37.36641037
Taylor,49,4410,-99.89013082,32.30148141
Taylor,56,910,-80.0461871,39.33600102
Taylor,25,1190,-90.50120746,45.21156548
Tazewell,21,1790,-89.51342478,40.50752156
Tazewell,40,1850,-81.56066354,37.12497795
Tehama,71,1030,-122.2321985,40.12575754
Telfair,44,2710,-82.93899451,31.92983777
Teller,62,1190,-105.1618407,38.88218071
Tensas,45,1070,-91.34007904,32.00166657
Terrebonne,45,1090,-90.86227676,29.41983977
Terrell,44,2730,-84.43692964,31.77688937
Terrell,49,4430,-102.0764932,30.22496737
Terry,49,4450,-102.3352052,33.1738176
Teton,63,810,-111.2077126,43.7594648
Teton,64,990,-112.2408147,47.83729542
Teton,68,390,-110.5618678,43.71760177
Texas,34,2150,-91.96506137,37.31731392
Texas,53,1390,-101.4900259,36.74791472
Thayer,35,1690,-97.59492794,40.17629259
Third Judicicial Dist - No Data,81,3200,-149.8541263,60.17825323
Thomas,44,2750,-83.91932119,30.86369318
Thomas,32,1930,-101.0555446,39.3509784
Thomas,35,1710,-100.5558655,41.91351352
Throckmorton,49,4470,-99.212378,33.17749565
Thurston,35,1730,-96.5441063,42.15819348
Thurston,73,670,-122.8297566,46.91938711
Tift,44,2770,-83.52658958,31.45743818
Tillamook,72,570,-123.7086889,45.46307328
Tillman,53,1410,-98.92425108,34.37285955
Tioga,13,1070,-76.30632814,42.17030477
Tioga,14,1170,-77.2543267,41.77206131
Tippah,46,1390,-88.90890372,34.7684074
Tippecanoe,22,1570,-86.89410691,40.38862862
Tipton,22,1590,-86.05186377,40.3113529
Tipton,54,1670,-89.75923845,35.49675034
Tishomingo,46,1410,-88.23932944,34.74043376
Titus,49,4490,-94.9656795,33.21660876
Todd,51,2190,-87.17911637,36.83561386
Todd,33,1530,-94.89762357,46.07061388
Todd,37,1210,-100.7184105,43.19337464
Tolland,1,130,-72.33649036,41.85501376
Tom Green,49,4510,-100.46207,31.40440233
Tompkins,13,1090,-76.47365935,42.45202483
Tooele,67,450,-113.1310737,40.44875154
Toole,64,1010,-111.6956846,48.65532329
Toombs,44,2790,-82.33129708,32.12172667
Torrance,66,570,-105.850786,34.64047346
Towner,36,950,-99.24580506,48.68555125
Towns,44,2810,-83.73728116,34.91665681
Traill,36,970,-97.16158982,47.45419278
Transylvania,47,1750,-82.79829992,35.2021575
Traverse,33,1550,-96.47164992,45.77219373
Travis,49,4530,-97.78183838,30.33464677
Treasure,64,1030,-107.2717238,46.21147429
Trego,32,1950,-99.87274423,38.91433089
Trempealeau,25,1210,-91.35847091,44.30395529
Treutlen,44,2830,-82.56728854,32.40388785
Trigg,51,2210,-87.87319397,36.80626572
Trimble,51,2230,-85.33747692,38.61298081
Trinity,71,1050,-123.1126429,40.65069875
Trinity,49,4550,-95.13551633,31.08882179
Tripp,37,1230,-99.88400103,43.34588275
Troup,44,2850,-85.02834127,33.03351785
Trousdale,54,1690,-86.15676176,36.39206545
Trumbull,24,1550,-80.760774,41.31733676
Tucker,56,930,-79.56497755,39.11360299
Tulare,71,1070,-118.8004833,36.22016276
Tulsa,53,1430,-95.94148718,36.12107903
Tunica,46,1430,-90.37551165,34.65194596
Tuolumne,71,1090,-119.9547671,38.02760663
Turner,44,2870,-83.62409974,31.71638674
Turner,37,1250,-97.14866941,43.3108747
Tuscaloosa,41,1250,-87.52503525,33.28955576
Tuscarawas,24,1570,-81.47377097,40.44097
Tuscola,23,1570,-83.41678238,43.46412472
Twiggs,44,2890,-83.42711168,32.66724066
Twin Falls,63,830,-114.6671723,42.35597843
Tyler,49,4570,-94.37659935,30.77124234
Tyler,56,950,-80.88482882,39.4652854
Tyrrell,47,1770,-76.21232449,35.8163173
Uinta,68,410,-110.5476033,41.28756328
Uintah,67,470,-109.5186387,40.12467411
Ulster,13,1110,-74.2585711,41.88815418
Umatilla,72,590,-118.736849,45.59190104
Unicoi,54,1710,-82.43224203,36.1108281
Union,42,1390,-92.5972957,33.17136388
Union,43,1250,-82.37145021,30.04385619
Union,44,2910,-83.99074128,34.83401893
Union,21,1810,-89.25509241,37.47122519
Union,22,1610,-84.92514679,39.6255535
Union,31,1750,-94.24238637,41.02773871
Union,51,2250,-87.94532247,37.65839294
Union,45,1110,-92.37483121,32.83190082
Union,46,1450,-89.00386097,34.49048
Union,12,390,-74.31041838,40.66005846
Union,66,590,-103.4710005,36.48176642
Union,47,1790,-80.53072756,34.98836804
Union,24,1590,-83.37158546,40.29941121
Union,72,610,-118.0090184,45.31036253
Union,14,1190,-77.0621291,40.96309888
Union,48,870,-81.6194189,34.68928822
Union,37,1270,-96.65609849,42.83249361
Union,54,1730,-83.83752095,36.28787921
Upshur,49,4590,-94.94148072,32.73627012
Upshur,56,970,-80.23341972,38.89783182
Upson,44,2930,-84.29934776,32.88116483
Upton,49,4610,-102.0430437,31.36873538
Utah,67,490,-111.6703218,40.11994482
Uvalde,49,4630,-99.76221282,29.35734218
Val Verde,49,4650,-101.1517236,29.89296516
Valencia,66,610,-107.7734325,34.8751127
Valley,63,850,-115.5661397,44.76670581
Valley,64,1050,-106.6675344,48.36531669
Valley,35,1750,-98.98190455,41.56730927
Van Buren,42,1410,-92.51570851,35.58065569
Van Buren,31,1770,-91.94999561,40.75323662
Van Buren,23,1590,-86.01891229,42.25130739
Van Buren,54,1750,-85.45204141,35.69623522
Van Wert,24,1610,-84.58610108,40.85540367
Van Zandt,49,4670,-95.83652081,32.56372298
Vance,47,1810,-78.40833332,36.36476913
Vanderburgh,22,1630,-87.58576686,38.02546696
Venango,14,1210,-79.75798293,41.40099283
Ventura,71,1110,-119.0835484,34.45671989
Vermilion,21,1830,-87.73283919,40.18342812
Vermillion,22,1650,-87.4639809,39.85380545
Vermillion,45,1130,-92.32386549,29.84542986
Vernon,45,1150,-93.18415322,31.10829918
Vernon,34,2170,-94.34244713,37.85058883
Vernon,25,1230,-90.83439086,43.59387344
Victoria,49,4690,-96.97180067,28.7964259
Vigo,22,1670,-87.38996724,39.43064672
Vilas,25,1250,-89.51477477,46.05289625
Vinton,24,1630,-82.48535407,39.25099259
Volusia,43,1270,-81.19303405,29.06075575
Wabash,21,1850,-87.8443069,38.44602351
Wabash,22,1690,-85.79401067,40.84570091
Wabasha,33,1570,-92.23030403,44.28427855
Wabaunsee,32,1970,-96.20499083,38.95331287
Wadena,33,1590,-94.96943985,46.58577154
Wagoner,53,1450,-95.52120338,35.96108545
Wahkiakum,73,690,-123.4260071,46.29630507
Wake,47,1830,-78.65019684,35.79011533
Wakulla,43,1290,-84.40330054,30.17004731
Waldo,2,270,-69.14788571,44.50373189
Walker,41,1270,-87.29736002,33.80334096
Walker,44,2950,-85.30093902,34.73579325
Walker,49,4710,-95.57229062,30.73905073
Walla Walla,73,710,-118.4784642,46.22980627
Wallace,32,1990,-101.7635829,38.916666
Waller,49,4730,-95.98763334,30.01097032
Wallowa,72,630,-117.1810825,45.5798361
Walsh,36,990,-97.72138136,48.36946981
Walthall,46,1470,-90.10614133,31.14843222
Walton,43,1310,-86.16272478,30.65926168
Walton,44,2970,-83.73385496,33.78156439
Walworth,37,1290,-100.0315673,45.42995773
Walworth,25,1270,-88.54192815,42.66848527
Wapello,31,1790,-92.40945688,41.03059197
Ward,36,1010,-101.5418355,48.22175229
Ward,49,4750,-103.1024341,31.50947114
Ware,44,2990,-82.42365773,31.05383762
Warren,44,3010,-82.67676322,33.40897177
Warren,21,1870,-90.61503511,40.84883918
Warren,22,1710,-87.35332252,40.34691653
Warren,31,1810,-93.56136668,41.33438123
Warren,51,2270,-86.42377989,36.99360029
Warren,46,1490,-90.8520166,32.35723588
Warren,34,2190,-91.16070824,38.76463203
Warren,12,410,-74.99701227,40.85725732
Warren,13,1130,-73.84600742,43.56098412
Warren,47,1850,-78.10689947,36.39659984
Warren,24,1650,-84.16676109,39.42759389
Warren,14,1230,-79.27415088,41.81472826
Warren,54,1770,-85.77850546,35.67869028
Warren,40,1870,-78.20715792,38.90866128
Warrick,22,1730,-87.27201145,38.09233305
Warwick,40,1875,-76.52432281,37.1120282
Wasatch,67,510,-111.1684844,40.33035381
Wasco,72,650,-121.1681664,45.16005842
Waseca,33,1610,-93.58729112,44.02213101
Washabaugh,37,1310,-101.6535153,43.56249232
Washakie,68,430,-107.6828685,43.90500402
Washburn,25,1290,-91.79124146,45.89918792
Washington,41,1290,-88.20788202,31.40760955
Washington,42,1430,-94.21468515,35.98000849
Washington,62,1210,-103.2012613,39.97106875
Washington,43,1330,-85.6653408,30.61060504
Washington,44,3030,-82.79590446,32.96954129
Washington,63,870,-116.7847847,44.45243157
Washington,21,1890,-89.41045738,38.3521834
Washington,22,1750,-86.10531207,38.59999309
Washington,31,1830,-91.71788885,41.33558742
Washington,32,2010,-97.08755339,39.78420776
Washington,51,2290,-85.17467687,37.75341021
Washington,45,1170,-90.04053147,30.8533446
Washington,2,290,-67.63727114,45.03835154
Washington,52,410,-77.81400836,39.60368627
Washington,33,1630,-92.88396371,45.03874085
Washington,46,1510,-90.94746072,33.28370436
Washington,34,2210,-90.87743034,37.96169165
Washington,35,1770,-96.2220364,41.53104551
Washington,13,1150,-73.43076102,43.31370791
Washington,47,1870,-76.57682372,35.82217426
Washington,24,1670,-81.49525725,39.45532382
Washington,53,1470,-95.90437687,36.71524479
Washington,72,670,-123.0985091,45.56009174
Washington,14,1250,-80.24824493,40.18940923
Washington,5,90,-71.62403061,41.47878191
Washington,37,1330,-102.5542504,43.48982941
Washington,54,1790,-82.49743376,36.29330947
Washington,49,4770,-96.40344484,30.21453748
Washington,67,530,-113.504958,37.28036569
Washington,6,230,-72.61488543,44.27347572
Washington,40,1910,-81.96354268,36.72243668
Washington,25,1310,-88.23078741,43.36847923
Washita,53,1490,-98.99224243,35.29038807
Washoe,65,310,-119.6638024,40.6642033
Washtenaw,23,1610,-83.83877534,42.25323371
Watauga,47,1890,-81.69713512,36.2312597
Watonwan,33,1650,-94.61406902,43.97843546
Waukesha,25,1330,-88.30454328,43.01819082
Waupaca,25,1350,-88.96482626,44.47043303
Waushara,25,1370,-89.24288421,44.11313448
Wayne,44,3050,-81.91676408,31.55143921
Wayne,21,1910,-88.42561883,38.42957226
Wayne,22,1770,-85.00986765,39.86442464
Wayne,31,1850,-93.32737325,40.73947585
Wayne,51,2310,-84.82855344,36.8012789
Wayne,23,1630,-83.28668174,42.28419627
Wayne,46,1530,-88.69580289,31.64078608
Wayne,34,2230,-90.46143538,37.11264243
Wayne,35,1790,-97.11926997,42.20929578
Wayne,13,1170,-77.03012442,43.15570048
Wayne,47,1910,-78.00415145,35.36378732
Wayne,24,1690,-81.88803198,40.82884733
Wayne,14,1270,-75.30328205,41.64874804
Wayne,54,1810,-87.78801699,35.23992199
Wayne,67,550,-110.9036849,38.32436819
Wayne,56,990,-82.42700645,38.14617466
Weakley,54,1830,-88.71775735,36.29828734
Webb,49,4790,-99.33158133,27.7610737
Weber,67,570,-111.913275,41.26989142
Webster,44,3070,-84.5510568,32.04665484
Webster,31,1870,-94.18179575,42.42797389
Webster,51,2330,-87.68313055,37.51841033
Webster,45,1190,-93.33500514,32.71344691
Webster,46,1550,-89.28482775,33.61307429
Webster,34,2250,-92.87588264,37.28091408
Webster,35,1810,-98.49995675,40.1764404
Webster,56,1010,-80.42187612,38.4947449
Weld,62,1230,-104.3931928,40.554239
Wells,22,1790,-85.22122438,40.72919388
Wells,36,1030,-99.66096376,47.58753832
West Baton Rouge,45,1210,-91.31275234,30.46341901
West Carroll,45,1230,-91.45674428,32.78856675
West Feliciana,45,1250,-91.42003477,30.87977816
Westchester,13,1190,-73.74776855,41.16487954
Westmoreland,14,1290,-79.46686519,40.31076454
Westmoreland,40,1930,-76.80608626,38.11099773
Weston,68,450,-104.5678399,43.84049214
Wetzel,56,1030,-80.63910108,39.60527095
Wexford,23,1650,-85.57842342,44.33836387
Wharton,49,4810,-96.22211228,29.27786709
Whatcom,73,730,-121.7174207,48.82567042
Wheatland,64,1070,-109.8444095,46.4663477
Wheeler,44,3090,-82.72459729,32.11706989
Wheeler,35,1830,-98.52819479,41.91477746
Wheeler,72,690,-120.0274741,44.72606698
Wheeler,49,4830,-100.2696356,35.40128499
White,42,1450,-91.74556736,35.25627241
White,44,3110,-83.74713691,34.64633468
White,21,1930,-88.17957215,38.08748535
White,22,1810,-86.86547402,40.74977992
White,54,1850,-85.45560326,35.92666826
White Pine,65,330,-114.9016012,39.44216742
Whiteside,21,1950,-89.91410267,41.75626765
Whitfield,44,3130,-84.96722515,34.80561433
Whitley,22,1830,-85.50512287,41.1393833
Whitley,51,2350,-84.14515913,36.75813258
Whitman,73,750,-117.5230023,46.90117684
Wibaux,64,1090,-104.2489855,46.96535492
Wichita,32,2030,-101.3473646,38.48209277
Wichita,49,4850,-98.70362454,33.98798668
Wicomico,52,430,-75.62020657,38.37330669
Wilbarger,49,4870,-99.24108673,34.08072337
Wilcox,41,1310,-87.30820232,31.98924674
Wilcox,44,3150,-83.43220464,31.97338285
Wilkes,44,3170,-82.74322552,33.7819477
Wilkes,47,1930,-81.16332488,36.20616161
Wilkin,33,1670,-96.46835502,46.35708724
Wilkinson,44,3190,-83.17126123,32.80240364
Wilkinson,46,1570,-91.31088012,31.16108451
Will,21,1970,-87.97866385,41.44504658
Willacy,49,4890,-97.67428844,26.47039083
Williams,36,1050,-103.4802191,48.34368472
Williams,24,1710,-84.58814295,41.56029556
Williamsburg,48,890,-79.72771544,33.61993235
Williamsburg City,40,8300,-76.70080638,37.27211105
Williamson,21,1990,-88.92994627,37.73025273
Williamson,54,1870,-86.89860815,35.89378645
Williamson,49,4910,-97.60085069,30.6480889
Wilson,32,2050,-95.74339664,37.55924894
Wilson,47,1950,-77.91848093,35.70485026
Wilson,54,1890,-86.29762863,36.15487232
Wilson,49,4930,-98.08658096,29.17401108
Winchester City,40,8400,-78.16245801,39.18122668
Windham,1,150,-71.98755032,41.82996891
Windham,6,250,-72.71384555,42.9906027
Windsor,6,270,-72.58623973,43.58001093
Winkler,49,4950,-103.0481814,31.85005193
Winn,45,1270,-92.63677163,31.94425483
Winnebago,21,2010,-89.16085905,42.33627205
Winnebago,31,1890,-93.73420306,43.37757547
Winnebago,25,1390,-88.64466286,44.06888736
Winneshiek,31,1910,-91.84371455,43.2906825
Winona,33,1690,-91.77913583,43.9868561
Winston,41,1330,-87.37369126,34.14923266
Winston,46,1590,-89.03443504,33.08849705
Wirt,56,1050,-81.37862788,39.02242863
Wise,49,4970,-97.65442504,33.21587746
Wise,40,1950,-82.62131643,36.97444416
Wolfe,51,2370,-83.49321954,37.7392967
Wood,24,1730,-83.6230059,41.36170971
Wood,49,4990,-95.38206902,32.78641099
Wood,56,1070,-81.51497099,39.21113964
Wood,25,1410,-90.04156724,44.45532856
Woodbury,31,1930,-96.04477517,42.38972421
Woodford,21,2030,-89.21114322,40.78823944
Woodford,51,2390,-84.74436318,38.04194256
Woodruff,42,1470,-91.24307394,35.1863377
Woods,53,1510,-98.86512696,36.7669432
Woodson,32,2070,-95.74017297,37.88667962
Woodward,53,1530,-99.26497905,36.42267937
Worcester,52,450,-75.35954375,38.21987625
Worcester,3,270,-71.90775054,42.3514099
Worth,44,3210,-83.85088115,31.55151866
Worth,31,1950,-93.26085519,43.37740612
Worth,34,2270,-94.42210787,40.4791432
Wright,31,1970,-93.73515415,42.73312651
Wright,33,1710,-93.96303889,45.17393188
Wright,34,2290,-92.46870879,37.27015025
Wyandot,24,1750,-83.3043766,40.84237683
Wyandotte,32,2090,-94.76444403,39.11461317
Wyoming,13,1210,-78.22444191,42.70239119
Wyoming,14,1310,-76.01652697,41.51841328
Wyoming,56,1090,-81.54918086,37.60961917
Wythe,40,1970,-81.07858899,36.91713948
Yadkin,47,1970,-80.66533915,36.16054433
Yakima,73,770,-120.7388665,46.45685114
Yalobusha,46,1610,-89.70763766,34.02821775
Yamhill,72,710,-123.3081416,45.23258118
Yancey,47,1990,-82.30755705,35.89889985
Yankton,37,1350,-97.39475369,43.00897571
Yates,13,1230,-77.10546718,42.63344517
Yavapai,61,250,-112.5538687,34.59990456
Yazoo,46,1630,-90.3964432,32.78032777
Yell,42,1490,-93.41126176,35.00260111
Yellow Medicine,33,1730,-95.86834948,44.7162631
Yellowstone,64,1110,-108.2743713,45.93725224
Yellowstone National Park,64,1130,-110.7935952,44.93815688
Yellowstone National Park in Idaho,63,875,-111.0735701,44.30539068
Yellowstone National Park in Wyoming,68,455,-110.5185816,44.57468688
Yoakum,49,5010,-102.827807,33.17297526
Yolo,71,1130,-121.9016897,38.68671366
York,2,310,-70.71546474,43.48051359
York,35,1850,-97.59711122,40.87275593
York,14,1330,-76.72651218,39.91997759
York,48,910,-81.18442945,34.974755
York,40,1990,-76.53909759,37.2240705
Young,49,5030,-98.68777464,33.17670156
